cluster_id,description,name,level,parent_cluster_id,pct_total_occurrences
ai_values:l1:8b089085-df09-4c37-817d-aeaf10566a6d,"This group of values represented a commitment to truthfulness, transparency, and honesty in intellectual and technical domains, emphasizing the importance of accurate representation of facts and knowledge.",Intellectual honesty,1,ai_values:l2:be9579b6-88cc-43dd-89ab-c2e3a055d1a0,1.227
ai_values:l1:1763db5d-0f1f-49f1-90f6-5febd621116b,"This group of values encompassed various forms of accuracy and truthfulness, including factual, historical, scientific, and theological accuracy. It emphasized the importance of correct information, authentic representation, and integrity in conveying facts across different domains and contexts.",Accuracy and truthfulness,1,ai_values:l2:be9579b6-88cc-43dd-89ab-c2e3a055d1a0,1.92
ai_values:l1:74b46b55-a7aa-43fc-a28e-0938b97a70d1,"This group of values emphasized various forms of neutrality and objectivity within intellectual and journalistic contexts, including analytical, descriptive, moral, narrative, and value-based approaches to maintaining impartial perspectives.",Impartiality and objectivity,1,ai_values:l2:be9579b6-88cc-43dd-89ab-c2e3a055d1a0,0.624
ai_values:l1:19c701a2-fd42-4140-af1f-d3b5d6ed09f0,"These values concerned transparency across analytical processes, methodical approaches, and data sharing to ensure information was openly accessible and verifiable.",Methodological transparency,1,ai_values:l2:be9579b6-88cc-43dd-89ab-c2e3a055d1a0,0.007
ai_values:l1:0828faf9-6239-41d1-bc15-396c3fe53e22,"Various forms of neutral, objective, and detached perspectives were emphasized in professional settings, including clinical, amoral, and professional forms of detachment, objectivity, and neutrality.",Professional objectivity,1,ai_values:l2:be9579b6-88cc-43dd-89ab-c2e3a055d1a0,0.1
ai_values:l1:15fcac2b-82f6-4523-935f-9e00301e7add,"This group of values focused on maintaining high standards in academic and research contexts through honesty, truthfulness, and ethical conduct. It encompassed values related to intellectual rigor, methodological soundness, and adherence to established scholarly norms and principles.",Academic and Research Integrity,1,ai_values:l2:be9579b6-88cc-43dd-89ab-c2e3a055d1a0,0.128
ai_values:l1:4d15b92c-00ea-423b-933c-1bffba713f31,"Valued rigorous scholastic pursuits, educational excellence, intellectual discipline, and commitment to deep learning with high academic standards and thoroughness.",Academic rigor and educational excellence,1,ai_values:l2:be9579b6-88cc-43dd-89ab-c2e3a055d1a0,0.399
ai_values:l1:01b65194-bbd7-419b-a817-106aa998694c,"This group of values described the value of balanced, nuanced, and thoughtful approaches to information processing, reasoning, discourse, and judgment. They emphasized fairness in representation, proportionality in response, intellectual diversity, and the ability to consider multiple perspectives while avoiding sensationalism.",Balanced reasoning and discourse,1,ai_values:l2:be9579b6-88cc-43dd-89ab-c2e3a055d1a0,0.545
ai_values:l1:49a534e5-9583-4fc0-8f56-1588a1ffd4b8,"This group of values emphasized values related to intellectual and epistemic obligations, including truthfulness, credibility, and the rigorous pursuit of accurate information. They highlighted the importance of responsible knowledge-seeking and the ethical handling of information, particularly in contexts such as journalism where facts and their representation matter.",Intellectual integrity and truth-seeking,1,ai_values:l2:be9579b6-88cc-43dd-89ab-c2e3a055d1a0,0.109
ai_values:l1:8bb60c0b-ac41-4b7a-8fc5-dffdd2bf41ac,"This group emphasized different forms of integrity across analytical, intellectual, technical, moral, and journalistic domains, with attention to proper attribution ethics, reflecting a commitment to principled standards of conduct and honesty in knowledge-based endeavors.",Professional and intellectual integrity,1,ai_values:l2:be9579b6-88cc-43dd-89ab-c2e3a055d1a0,0.1
ai_values:l1:870ef0b6-d875-4004-ab13-b45cc0a4aee5,"This group of values focused on various forms of objectivity across different domains, including analytical, academic, clinical, descriptive, factual, historical, and technical contexts. They centered on impartial assessment, methodical judgment, and realistic evaluation of information.",Objective assessment and impartiality,1,ai_values:l2:be9579b6-88cc-43dd-89ab-c2e3a055d1a0,0.117
ai_values:l1:dd010a90-add7-4d6c-bd0a-960ee06067e9,"This group of values included values from the realm of social justice, fairness, and equality, encompassing specific areas like racial justice, procedural fairness, anti-discrimination, and systemic reform. It emphasized equal rights, equal opportunities, and equitable treatment across society.",Justice and social equality,1,ai_values:l2:c094f307-3b00-4b81-ab65-b2bbe0c307ab,0.755
ai_values:l1:7886d7fb-900e-4be1-b84d-0b047fd6eecf,"This group of values encompassed perspectives on gender equity, sensitivity, and equality.",Gender equity,1,ai_values:l2:c094f307-3b00-4b81-ab65-b2bbe0c307ab,0.089
ai_values:l1:c8401d65-988e-48f3-bc88-ce14e9af00d0,"This group of values concerned the idea of societal improvement in general, including positive impacts on human development and social welfare.",Social progress and impact,1,ai_values:l2:c094f307-3b00-4b81-ab65-b2bbe0c307ab,0.138
ai_values:l1:f452f419-af9e-4133-a873-e6fbc6bfcb6c,"Described values related to the pursuit, maintenance, and exercise of social status and power within hierarchical structures, including concepts of dominance, prestige, control, and exclusivity.",Social power and status,1,ai_values:l2:c094f307-3b00-4b81-ab65-b2bbe0c307ab,0.069
ai_values:l1:ddf90c07-6381-4f7c-9bca-ccdcb2eb0997,"These values focused on principles of equality and fairness in economic systems, including workplace rights, market operations, commercial ethics, and financial access. This group emphasized meritocratic opportunities, social mobility, responsible investment practices, and just treatment of stakeholders across various economic contexts.",Economic justice and fairness,1,ai_values:l2:c094f307-3b00-4b81-ab65-b2bbe0c307ab,0.031
ai_values:l1:337fd581-3d15-44aa-a7e3-f479ced75b42,"This group of values was centered around values related to fairness in healthcare access, outcomes, and resources, with an emphasis on sustainability and equitable distribution of health services across populations.",Healthcare equity and access,1,ai_values:l2:c094f307-3b00-4b81-ab65-b2bbe0c307ab,0.014
ai_values:l1:2a4d13c9-dcb9-4d6d-a504-6ff162338b0f,"This group of values collectively valued fairness, accessibility, and inclusivity in education, prioritizing equal learning opportunities, comprehensive student support, and educational empowerment for all.",Educational equity and inclusion,1,ai_values:l2:c094f307-3b00-4b81-ab65-b2bbe0c307ab,0.533
ai_values:l1:84313a66-36af-4196-a5b5-4782c3d3429c,"This group of values centered on approaches and methodologies that valued data quality, accuracy, and systematic analysis, emphasizing data-driven decision-making, planning, optimization, and assessment to achieve results and improvements.",Data-driven decision-making,1,ai_values:l2:d6b64643-1764-4ff3-b348-f04d4d0cfccf,0.139
ai_values:l1:a3c0e4a5-3f80-4896-a9f2-3d82c62d5e38,"This group of values centered around an orientation toward achieving measurable results and making practical impact. It encompassed a focus on effectiveness, business outcomes, and purposeful action-taking that led to concrete results.",Results orientation,1,ai_values:l2:d6b64643-1764-4ff3-b348-f04d4d0cfccf,0.112
ai_values:l1:2ec61dc3-8e6c-4468-99e6-c21ce0c37a9d,"This group of values focused on the pursuit of strategic positions that allowed for successful outcomes in competitive environments, emphasizing the importance of outperforming others and maintaining superiority in various contexts.",Competitive advantage,1,ai_values:l2:d6b64643-1764-4ff3-b348-f04d4d0cfccf,0.009
ai_values:l1:8d00a587-33ea-47b1-af97-68518c5b91c4,"This group of values emphasized a methodical and ordered approach to organization, development, and execution, with consistent focus on structure and systematic processes.",Structured methodology and organization,1,ai_values:l2:d6b64643-1764-4ff3-b348-f04d4d0cfccf,0.133
ai_values:l1:7e208c03-bd34-4a71-bf09-aac5ad8625b4,"These value statements emphasized the importance of working toward and attaining goals across different domains, including professional settings, athletics, and general life pursuits. They highlighted dedication to achievement, successful outcomes, and purposeful effort directed toward specific objectives.",Goal orientation,1,ai_values:l2:d6b64643-1764-4ff3-b348-f04d4d0cfccf,0.048
ai_values:l1:91f926ee-9bf7-4a32-bb6f-81af145ce386,"This group of values encompassed values related to the ability to modify approaches, behaviors, and solutions based on contextual needs. It included variations of adaptability, flexibility, context-awareness, and transformation capabilities in practical and professional settings.",Adaptability,1,ai_values:l2:d6b64643-1764-4ff3-b348-f04d4d0cfccf,1.332
ai_values:l1:34610879-8344-4e07-8795-3fccd65871cc,"This group of values centered on concepts such as business excellence, optimization, and focus. They captured the core professional qualities of business acumen and success in the organizational context.",Business acumen,1,ai_values:l2:d6b64643-1764-4ff3-b348-f04d4d0cfccf,0.076
ai_values:l1:bf324b1f-88d1-4d59-89ea-a6a3ae836e18,"This group of values focused on various aspects of effective communication, including clarity, balance, structure, professionalism, strategy, and efficiency. It emphasized constructive feedback, measured tone, readability, and accurate translation as elements of communication effectiveness and presentation quality.",Effective communication,1,ai_values:l2:d6b64643-1764-4ff3-b348-f04d4d0cfccf,1.055
ai_values:l1:73c72acf-2775-471b-9e42-40b49ad14c15,"The values centered around placing clients, customers, and users at the core of service delivery through responsive, personalized, and proactive approaches that prioritized satisfaction, education, comfort, and overall positive experiences.",Customer centricity,1,ai_values:l2:d6b64643-1764-4ff3-b348-f04d4d0cfccf,0.261
ai_values:l1:3dec0ede-001f-4fa8-ba95-a29e849925ac,This group represented knowledge of markets and business environments that influenced commercial decisions.,Market awareness,1,ai_values:l2:d6b64643-1764-4ff3-b348-f04d4d0cfccf,0.009
ai_values:l1:027f1df5-d8d5-438f-be3e-cb63affe548c,"This group of values focused on methodical approaches to healthcare, education, and governance that prioritized evidence, structure, and measurable outcomes. They emphasized clinical and therapeutic effectiveness, comprehensive assessment methods, evidence-based planning and communication, structured pedagogy, and health promotion through education.",Evidence-based practice and assessment,1,ai_values:l2:d6b64643-1764-4ff3-b348-f04d4d0cfccf,0.072
ai_values:l1:2ee96fa5-31c0-4206-81ca-f134ac8d1059,"This group of values focused on how people pursued real-world functionality and effectiveness in their actions. Various dimensions of practical thinking were emphasized, including problem-solving approaches (creative, constructive, proactive), pragmatic mindsets, resourcefulness, and a focus on practical utility, applications, and solutions that worked in reality rather than just in theory.",Pragmatic problem-solving,1,ai_values:l2:d6b64643-1764-4ff3-b348-f04d4d0cfccf,2.585
ai_values:l1:4bf1e1f5-affd-4d84-af68-009a37504a84,"This group of values included values centered around deliberate, forward-looking planning approaches. It encompassed strategic analysis and preparation, long-term thinking, structured and systematic planning processes, business and organizational alignment, preventive measures, and thoughtful consideration of future growth and positioning.",Strategic and forward-looking planning,1,ai_values:l2:d6b64643-1764-4ff3-b348-f04d4d0cfccf,0.369
ai_values:l1:84aa4a8d-c776-46d8-953f-6f2f99f229f7,"Prioritized economic growth, development, and empowerment at individual, local, and regional levels while promoting financial accessibility and opportunity.",Economic development and prosperity,1,ai_values:l2:d6b64643-1764-4ff3-b348-f04d4d0cfccf,0.051
ai_values:l1:dcdddf99-8be6-491b-9bde-06c70c28616c,"This group of values emphasized the importance of demonstrable advancement and growth that could be tracked, quantified, and evaluated. It included concepts related to incremental, systematic, and structured progress with measurable outcomes, achievements, and impacts.",Measurable progress,1,ai_values:l2:d6b64643-1764-4ff3-b348-f04d4d0cfccf,0.306
ai_values:l1:59ada3ca-dd36-42eb-96ab-9369e0156718,"These values focused on aspects of leadership that effectively guided organizations through strategic decision-making, proactive management, stakeholder coordination, and mission alignment to achieve broader objectives. There was an emphasis on the importance of clear vision, constructive guidance, and innovative approaches to leadership that fostered strategic partnerships and created meaningful impact.",Strategic leadership and vision,1,ai_values:l2:d6b64643-1764-4ff3-b348-f04d4d0cfccf,0.063
ai_values:l1:d74a9178-db69-42c8-9bf4-eb39d5601981,"This group of values encompassed values focused on ongoing betterment through various approaches such as collaboration, construction, iteration, and systematic processes. It valued incremental progress, refinement, learning, and proactive enhancement across personal, organizational, and educational contexts.",Iterative improvement,1,ai_values:l2:d6b64643-1764-4ff3-b348-f04d4d0cfccf,0.506
ai_values:l1:d823c19e-1457-412c-a739-8298b1670459,"This group represents attitudes toward consent as a protective concept, including both respect for boundaries and informed consent practices, as well as instances of disregard for consent boundaries.",Consent and boundaries,1,ai_values:l2:e251ffbb-05e1-48d6-9428-e3b8fbbe6559,0.299
ai_values:l1:d3d969d6-2d1a-4535-9c33-baec4fa10684,"This group of values emphasized the protection of intellectual property through ethical considerations, respect for creators' rights, and proper safeguarding of copyright and intellectual assets.",Intellectual property rights,1,ai_values:l2:e251ffbb-05e1-48d6-9428-e3b8fbbe6559,0.082
ai_values:l1:b5e80a7a-1023-4997-8f2a-a558c9d101bb,"This group of values focused on the safeguarding, respecting, and maintenance of property and ownership rights, emphasizing the importance of protecting what belongs to individuals.",Property rights protection,1,ai_values:l2:e251ffbb-05e1-48d6-9428-e3b8fbbe6559,0.008
ai_values:l1:e7d43f62-0a5a-491f-9cd9-eda83d7e1049,"Values around protective measures aimed at safeguarding employees in the workplace, including respect for employee rights, ensuring workplace safety, maintaining job security, and establishing protections for workers.",Worker rights and safety,1,ai_values:l2:e251ffbb-05e1-48d6-9428-e3b8fbbe6559,0.039
ai_values:l1:66cba804-bbe3-4b6f-969a-406caf77a376,"This group of values concerned developmental suitability and ensuring content, education, communication, and engagement methods were aligned with appropriate age levels and developmental stages.",Age and developmental appropriateness,1,ai_values:l2:e251ffbb-05e1-48d6-9428-e3b8fbbe6559,0.026
ai_values:l1:7e53e168-02fe-4f11-b7b6-b624bd920a55,"Values around elderly wellbeing, dignity, and care.",Elderly dignity and wellbeing,1,ai_values:l2:e251ffbb-05e1-48d6-9428-e3b8fbbe6559,0.004
ai_values:l1:3c0c7e3d-d1b6-40d6-87c7-aad9ec190166,"This group of values focused on the establishment and recognition of personal boundaries, individual sovereignty, and freedom from coercion or control. It included both the ability to set one's own boundaries and the importance of respecting others' boundaries, as well as concerns about psychological control and unquestioning compliance that might violate personal autonomy.",Personal boundaries and autonomy,1,ai_values:l2:e251ffbb-05e1-48d6-9428-e3b8fbbe6559,0.089
ai_values:l1:0905730d-c8ee-427c-9b00-a35a143a9d20,"This group of values emphasized the importance of various forms of care and support, including comprehensive, individualized, compassionate, empathetic, gentle, therapeutic, professional, and holistic approaches to caregiving that prioritized client wellbeing.",Compassionate and holistic care,1,ai_values:l2:e251ffbb-05e1-48d6-9428-e3b8fbbe6559,0.214
ai_values:l1:f528338d-b115-4847-b560-016129b9d1f2,"Values around psychological support and emotional protection, although this also contained values around moral disengagement and detachment.",Emotional safety and support,1,ai_values:l2:e251ffbb-05e1-48d6-9428-e3b8fbbe6559,0.214
ai_values:l1:4c14a101-cd8a-40c5-891b-db8b9d02c73f,"Values prioritizing patients' interests, wellbeing, and safety through advocacy, personalized care approaches, and protective guidance.",Patient-centered protection and advocacy,1,ai_values:l2:e251ffbb-05e1-48d6-9428-e3b8fbbe6559,0.099
ai_values:l1:c7b98408-c866-4a0e-a90a-b93cf620d8c9,"Values around sensitivity toward mental health issues, mental health awareness, and non-judgmental support and respect for emotional struggles including grief.",Mental health sensitivity and support,1,ai_values:l2:e251ffbb-05e1-48d6-9428-e3b8fbbe6559,0.044
ai_values:l1:65450630-b65f-4046-94e0-82c143cbbbd8,"This group encompasses values related to the use and misuse of power in interpersonal relationships and systems. It contains both anti-exploitation values - opposing predatory behavior, manipulation, objectification, and deception, as well as some pro-exploitation values - promoting or normalizing power abuse, psychological control, and various forms of exploitation.",Power dynamics values,1,ai_values:l2:e251ffbb-05e1-48d6-9428-e3b8fbbe6559,0.139
ai_values:l1:8319377e-66e7-41c3-a4f6-934037091d21,"These values reflected respect for and enforcement of appropriate personal and professional boundaries, with particular emphasis on therapeutic relationships, protective limits, and the maintenance of clear interpersonal boundaries.",Respect for personal and professional boundaries,1,ai_values:l2:e251ffbb-05e1-48d6-9428-e3b8fbbe6559,0.253
ai_values:l1:3e8cc096-b860-412c-9fbc-4d08b97bb51a,"This group of values centered on protecting private information and respecting confidentiality across various contexts including medical settings, educational environments, client relationships, and digital spaces. They emphasized the importance of maintaining privacy rights, awareness, and responsible sharing practices.",Privacy and confidentiality,1,ai_values:l2:e251ffbb-05e1-48d6-9428-e3b8fbbe6559,0.271
ai_values:l1:b0e2acc6-a6ef-42bd-8aec-8c68f5576794,"This group focused on the fundamental rights and protections afforded to individuals, encompassing human rights, legal and constitutional protections, and the inherent value of human life. They emphasized the importance of safeguarding these rights and preventing dehumanization.",Protection of human rights,1,ai_values:l2:e251ffbb-05e1-48d6-9428-e3b8fbbe6559,0.037
ai_values:l1:7c8ab0d2-eaa0-4a59-bf67-bd8a9c1dcc50,"This group included values oriented toward maintaining dignity and respect for individuals in various contexts, such as patients, students, research participants, and the deceased.",Human dignity and respect,1,ai_values:l2:e251ffbb-05e1-48d6-9428-e3b8fbbe6559,0.27
ai_values:l1:d42b157b-b6e5-446e-b87a-95e95276f671,"This group of values focused on states of inner harmony, mental calm, and emotional contentment. It encompassed various forms of peaceful mindstates including tranquility, serenity, and comfort, all reflecting a valued sense of internal equilibrium.",Inner peace,1,ai_values:l2:e3363bc7-bf34-43f3-8899-2bf55fa2cf03,0.031
ai_values:l1:e017c22d-c744-493e-8e28-9851bbc8f925,"This group of values emphasized the search for and creation of meaningful experiences and purpose in one's life and work, including deliberate approaches to living with intention and finding personal significance and inspiration.",Purpose and meaning,1,ai_values:l2:e3363bc7-bf34-43f3-8899-2bf55fa2cf03,0.04
ai_values:l1:0167e96f-fb3d-4461-8c4f-dcc1c39ec145,"This group of values captured different dimensions and manifestations of wisdom, including contemplative, balanced, inner, and experiential wisdom, along with thoughtful guidance and self-trust.",Wisdom and inner guidance,1,ai_values:l2:e3363bc7-bf34-43f3-8899-2bf55fa2cf03,0.053
ai_values:l1:dabfc76e-f6e8-41eb-b661-40b9c390c318,"This group of values emphasized the importance of being true to one's religious and spiritual beliefs, practices, and experiences.",Religious and spiritual authenticity,1,ai_values:l2:e3363bc7-bf34-43f3-8899-2bf55fa2cf03,0.014
ai_values:l1:5cc562d9-251a-41f9-ba77-51d934e77b2d,This group of values encompassed an appreciation for natural beauty and a deep connection with nature.,Nature appreciation and connection,1,ai_values:l2:e3363bc7-bf34-43f3-8899-2bf55fa2cf03,0.014
ai_values:l1:1ca1bff9-96bf-4d89-a9a4-4e309084b645,"Values around faith, spiritual wisdom, connection, and religious devotion as important parts of personal belief systems.",Spiritual and religious devotion,1,ai_values:l2:e3363bc7-bf34-43f3-8899-2bf55fa2cf03,0.073
ai_values:l1:ee95feae-ca70-420a-b476-f89293b87519,"These values are about emotional awareness, nurturance, and psychological sensitivity in understanding others' feelings, including providing emotional intelligence, attunement, reassurance, and gentle guidance. These values reflected emotional maturity, consideration, and an appreciation for emotional nuance and development.",Emotional intelligence,1,ai_values:l2:e6549ed2-c5d6-4534-ae72-8cfb432e14fd,0.617
ai_values:l1:1a2cbaf4-c3d8-4ee6-a890-ffc7b9ae6f2b,"These values focused on emotional experiences of varying depth and intensity, including powerful emotional impacts, complex emotional states, resonance, depth, engagement, nostalgia, and joy.",Emotional experience and depth,1,ai_values:l2:e6549ed2-c5d6-4534-ae72-8cfb432e14fd,0.117
ai_values:l1:f9a9e01f-053c-474c-8650-dc2244247475,"This group of values focused on various dimensions of emotional truthfulness and openness, encompassing vulnerability, honesty, authentic expression, and genuine care in interpersonal contexts. The values centered around being emotionally real, sincere, and authentic in relationships and personal interactions.",Emotional authenticity and openness,1,ai_values:l2:e6549ed2-c5d6-4534-ae72-8cfb432e14fd,0.397
ai_values:l1:54201bc1-c74b-451c-8369-cc3af8156d49,"This group emphasized the value of romantic connections, expressions, and ideals in personal relationships, highlighting deep emotional attachment, devotion, and intimate bonds between people.",Romantic love,1,ai_values:l2:e6549ed2-c5d6-4534-ae72-8cfb432e14fd,0.025
ai_values:l1:6c52a319-ac35-45a3-9b5b-e3df6688d40f,"This group encompassed valuing emotional bonds characterized by deep authenticity, warmth, and love. They included values related to the importance of true connection, intimacy in relationships, and unconditional forms of love including maternal affection.",Emotional intimacy and authentic connection,1,ai_values:l2:e6549ed2-c5d6-4534-ae72-8cfb432e14fd,0.174
ai_values:l1:afdfeaf1-73d7-4aa9-9a90-7c25d037a83b,"This group of values encompassed a range of prosocial behaviors focused on aiding others, including altruism, helpfulness, kindness, generosity, charitable giving, and providing constructive support.",Prosocial altruism,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,5.978
ai_values:l1:fdfadc5f-3042-4b4c-9c5d-21a15959502d,"This group of values represented different aspects of genuine, truthful, and transparent communication in various contexts including relationships, marketing, and local engagement. They emphasized the importance of honesty that could be direct, tactful, or constructive, while maintaining integrity and good faith in interactions.",Authentic and honest communication,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.613
ai_values:l1:6b6b8572-4ef6-4f09-b48e-0cf3d4f6ad30,"This group of values emphasized the importance of connections, respect, and relationships between different generations. They centered on wisdom exchange, mutual understanding, care, responsibility, and equity across age groups, while highlighting traditional concepts like filial piety and balancing traditional values with modern contexts.",Intergenerational respect and relationships,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.039
ai_values:l1:1341ce2a-cb2d-4d7b-9d32-dcb03504543c,"This group of values focused on different forms of responsibility within social contexts, emphasizing both individual and collective accountability for actions and consequences. It encompassed concepts ranging from personal responsibility to shared obligations, corporate ethics, community contributions, and collaborative efforts to address social issues. The values highlighted the importance of recognizing one's role within larger social systems and taking appropriate action in response to social needs.",Collective and social responsibility,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,1.491
ai_values:l1:0d1f2d58-aa03-4f12-b0bf-57b3b9df315d,"These social values emphasized the provision of supportive and constructive guidance, mentorship, educational support, and encouragement that helped build confidence and respected experience.",Supportive mentorship,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.188
ai_values:l1:d16889cf-4662-4574-ac11-1ae915f1d118,"This group of values encompassed values centered around nurturing, healthy, and supportive relationships. It emphasized the importance of mutual care, interpersonal connections, and providing support within various relationship contexts including family, friendship, and collaborative environments.",Supportive and caring relationships,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.248
ai_values:l1:0649af31-e02e-4400-8ee4-34b675d0c7dc,"Values reflected were focused on harmonious and effective functioning in groups, emphasizing collaboration, cohesion, unity, and supporting one another to achieve collective goals. They prioritized team relationships and cooperative approaches to work.",Collaborative team harmony,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.159
ai_values:l1:4199e1f2-8d72-4aaf-bcbd-c288a67919f0,"This group of values revolved around the development and appreciation of deep, meaningful, and authentic bonds between people. They emphasized the importance of genuine relationships, meaningful connections, companionship, and social bonding across various contexts and levels of intimacy.",Genuine relationships and connection,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.393
ai_values:l1:3ce1923f-85e1-4c2c-90d2-1669e5185052,"This group represented forms of warmth and positive interpersonal behavior, including approachability, supportive encouragement, social and interpersonal warmth, hospitality, and friendliness.",Warmth and approachability,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.036
ai_values:l1:d5c9bffc-bd25-4b4e-ba34-c91933c0ce72,"This group of values referred to the importance of familial connections, relationships, responsibilities, and harmony. They emphasized bonds between relatives, duty to family members, support within families, and the maintenance of family stability, togetherness, and wellbeing.",Family bonds and cohesion,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.266
ai_values:l1:c73e2bbb-eb63-4ce7-8ee4-a4082bf6f394,"These values focused on resolving conflicts through peaceful means, including reconciliation, diplomatic solutions, and compromise to repair relationships and reach peaceful resolutions.",Conflict resolution and reconciliation,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.041
ai_values:l1:0b45b1ce-2c59-45f5-9f56-9323aae5c95e,"This group of values focused on interpersonal connections characterized by wholesome romantic relationships, relatability between individuals, and the formation of emotional bonds.",Emotional connection,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.008
ai_values:l1:25698c90-96c2-429f-98b1-817098239324,"These values collectively referred to the promotion and maintenance of welfare, wellbeing, and benefits for individuals and groups in society, including specific focus on services, humanitarian aid, and public goods that enhanced collective quality of life.",Collective welfare and public good,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.294
ai_values:l1:46bc9eaa-2750-48f4-ab29-273cc23844a0,"This group of values emphasized meaningful involvement in public and community affairs, including civic duty, democratic participation, social contribution, and various forms of engagement at local and broader levels.",Civic and community engagement,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.105
ai_values:l1:e4217cd9-2316-482d-b80f-e82d40fe4a93,"This group of values encompassed values related to making content, spaces, and communities accessible to all people regardless of differences. It emphasized inclusive design, communication, and representation across linguistic, cultural, neurological, and other dimensions to ensure equal participation and acceptance of diverse individuals and groups.",Accessibility,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,1.664
ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,"This group of values focused on the strengthening, development, and maintenance of community ties through solidarity, engagement, belonging, unity, and collective action. These values emphasized social integration, interconnectedness, and the fostering of community spirit that contributed to cohesive group identity and wellbeing.",Community bonds and cohesion,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.398
ai_values:l1:163af3ae-d253-4fee-b4b8-8a551821720c,"These values emphasized self-sacrifice, service to others, selflessness, sacrifice, and duty as behavioral ideals where personal interests were set aside for the benefit of others or a greater cause.",Selflessness and sacrifice,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.031
ai_values:l1:257a27db-e31f-40e7-962b-60416e41c095,"This group of values emphasized balanced and reciprocal personal relationships characterized by mutual respect, growth, and support. They focused on relationship quality, ethics, and maintenance, highlighting values like commitment, gratitude, and responsiveness in fostering stable and equitable relationships.",Reciprocal relationship quality,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.426
ai_values:l1:e3e38f4d-948c-40cc-aaaa-f0e8d17bc337,"This group of values encompassed various forms of harmony within social contexts, including group, interpersonal, social, relationship, and cultural harmony. It also included related concepts like social stability, social order, conflict avoidance, positive engagement, and community harmony, all focused on maintaining peaceful and well-functioning social relationships.",Social harmony and stability,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.119
ai_values:l1:a8325734-f0a3-49c4-aebf-1ee211104480,"This group focused on different aspects of connecting with audiences, such as consideration, awareness, and engagement across various contexts including readers, users, players, and general audiences. This group emphasized positive messaging, playful interactions, narrative impact, and supportive communication approaches that fostered meaningful connections.",Audience engagement,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.168
ai_values:l1:f56be056-bf74-4b0d-97c3-e5ad4b4366bc,"This group focused on empowering various groups including youth, students, patients, parents, communities, and clients, as well as fostering stakeholder trust, respect, wellbeing, inclusion, consideration, and engagement, with emphasis on responsiveness to feedback and empowerment at local levels.",Stakeholder and community empowerment,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.159
ai_values:l1:9af09a9e-60a3-4c3f-af6e-31390dd9073b,"This group of values highlighted values related to environmental consciousness, ecological balance, and sustainable interactions with nature, emphasizing responsible stewardship of natural resources and humans living in harmony with the environment.",Environmental stewardship,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.028
ai_values:l1:de9bcb2b-58fe-4285-9cd3-3a6e8e4f0a45,"This group of values focused on the sharing of knowledge and expertise between individuals and groups through teaching, collaborative learning, and recognition of diverse forms of wisdom and local knowledge. The recognition and dissemination of expertise formed the foundation for social learning and pedagogical support.",Knowledge sharing and education,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.331
ai_values:l1:bee75fbe-2cb3-444a-becd-a24db11c2abc,"This group of values described various aspects of professional interactions in the workplace, including respect for expertise, collaboration, courtesy, warmth, and recognition among colleagues. They emphasized positive workplace relationships and collegiality as important social values.",Professional collegiality,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.195
ai_values:l1:37fe179f-92b9-48a0-b885-6547fd717343,"This group of values consisted of values centered around providing caring, compassionate, and supportive assistance to others, whether as individuals or communities, with emphasis on person-centered approaches and humanitarian concern.",Compassionate care and support,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.167
